strain,state,supercategory,category,condition,month
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Anxiety & Stress,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
Haze,CA,Inhalents,Vapes & Cartridges,Pain,0219
OG Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Anxiety & Stress,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Lemon Cake,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Anxiety & Stress,0219
OG Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
OG Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
BLACKBERRY KUSH,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Anxiety & Stress,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Afghani,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Anxiety & Stress,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Anxiety & Stress,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Durban Poison,CA,Inhalents,Vapes & Cartridges,Pain,0219
BLUE DREAM,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Depression,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Big Bud,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Anxiety & Stress,0219
Blackberry Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blackberry Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Durban Poison,CA,Inhalents,Vapes & Cartridges,Pain,0219
Durban Poison,CA,Inhalents,Vapes & Cartridges,Pain,0219
Durban Poison,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blackberry Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Haze,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blackberry Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
Haze,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blackberry Kush,CA,Inhalents,Vapes & Cartridges,Pain,0219
GSC,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Concentrates,Cancer,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Anxiety & Stress,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
OG Kush,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
Alien OG,OR,Inhalents,Flower,Pain,0219
SFV OG,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
SFV OG,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
Alien OG,OR,Inhalents,Flower,Pain,0219
SFV OG,OR,Inhalents,Flower,Pain,0219
SFV OG,OR,Inhalents,Flower,Pain,0219
SFV OG,OR,Inhalents,Flower,Pain,0219
SFV OG,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
OG Kush,OR,Ingestibles,Edibles,Pain,0219
OG Kush,OR,Ingestibles,Edibles,Pain,0219
OG Kush,OR,Ingestibles,Edibles,Pain,0219
OG Kush,OR,Ingestibles,Edibles,Pain,0219
OG Kush,OR,Ingestibles,Edibles,Pain,0219
Grease Monkey,WA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
Harlequin,WA,Inhalents,Flower,Pain,0219
Dawgfather OG,WA,Inhalents,Concentrates,Pain,0219
,OR,Ingestibles,Topicals,Pain,0219
,OR,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blue Dream,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blue Dream,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blue Dream,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blue Dream,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Blue Dream,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Haze,CA,Inhalents,Vapes & Cartridges,Pain,0219
Haze,CA,Inhalents,Vapes & Cartridges,Pain,0219
Big Buddha Cheese,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
Pitbull,WA,Others,Pets,Pain,0219
Maui Wowie,OR,Ingestibles,Edibles,Pain,0219
Maui Wowie,OR,Ingestibles,Edibles,Pain,0219
,OR,Inhalents,Flower,Pain,0219
Mandarin Sunset,CA,Inhalents,Vapes & Cartridges,Pain,0219
,NV,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
Purple Panty Dropper,WA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
Tangie,OR,Inhalents,Flower,Pain,0219
Tangie,OR,Inhalents,Flower,Pain,0219
TANGIE,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0219
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0219
Tangie,OR,Inhalents,Concentrates,Pain,0219
Tangie,OR,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Anxiety & Stress,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
OGKB,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Vapes & Cartridges,Pain,0219
,OR,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Vapes & Cartridges,Pain,0219
,OR,Inhalents,Vapes & Cartridges,Pain,0219
Rebel God Smoke,CA,Inhalents,Flower,Pain,0219
Grape Ape,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Ingestibles,Seeds,Pain,0219
True OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Angel OG,OR,Inhalents,Flower,Pain,0219
Angel OG,OR,Inhalents,Flower,Pain,0219
Angel OG,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
Lemon Kush,OR,Inhalents,Flower,Pain,0219
Angel OG,OR,Inhalents,Flower,Pain,0219
Angel OG,OR,Inhalents,Flower,Pain,0219
Angel OG,OR,Inhalents,Flower,Pain,0219
Blackberry Fire,OR,Ingestibles,Seeds,Pain,0219
Blackberry Fire,OR,Ingestibles,Seeds,Pain,0219
Angel OG,OR,Ingestibles,Topicals,Pain,0219
Alien Dawg,OR,Ingestibles,Edibles,Pain,0219
Alien Dawg,OR,Ingestibles,Edibles,Pain,0219
Grease Monkey,OR,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
White Buffalo,CA,Ingestibles,Edibles,Pain,0219
Key Lime Pie,CA,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
Ghost OG,CA,Inhalents,Concentrates,Pain,0219
Ghost OG,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
Thin Mint GSC,OR,Ingestibles,Edibles,Pain,0219
Thin Mint GSC,OR,Ingestibles,Edibles,Pain,0219
Northern Lights,WA,Inhalents,Concentrates,Pain,0219
Sour Diesel,WA,Inhalents,Concentrates,Pain,0219
Strawberry Cough,WA,Inhalents,Concentrates,Pain,0219
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0219
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0219
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0219
Do Si Dos,WA,Ingestibles,Edibles,Pain,0219
,WA,Inhalents,Concentrates,Pain,0219
Fire OG,WA,Inhalents,Concentrates,Pain,0219
Fire OG,WA,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Vapes & Cartridges,Pain,0219
,OR,Inhalents,Vapes & Cartridges,Pain,0219
Blue Dream,OR,Ingestibles,Edibles,Pain,0219
Key Lime Pie,OR,Inhalents,Concentrates,Pain,0219
Jack Herer,OR,Inhalents,Concentrates,Pain,0219
Jack Herer,OR,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Concentrates,Pain,0219
,OR,Ingestibles,Topicals,Anxiety & Stress,0219
,OR,Ingestibles,Topicals,Anxiety & Stress,0219
,OR,Ingestibles,Topicals,Anxiety & Stress,0219
,OR,Ingestibles,Topicals,Anxiety & Stress,0219
Purple Animal Cookies,OR,Ingestibles,Edibles,Pain,0219
,WA,Inhalents,Flower,Pain,0219
Peppermint Cookies,WA,Inhalents,Concentrates,Pain,0219
,WA,Inhalents,Flower,Pain,0219
Purple Kush,WA,Inhalents,Flower,Pain,0219
GSC,WA,Ingestibles,Edibles,Pain,0219
GSC,WA,Ingestibles,Edibles,Pain,0219
,WA,Ingestibles,Edibles,Pain,0219
Pineapple Express,WA,Ingestibles,Edibles,Pain,0219
Grease Monkey,WA,Ingestibles,Edibles,Pain,0219
Banana Kush,CA,Ingestibles,Edibles,Pain,0219
OG Kush,CA,Inhalents,Concentrates,Pain,0219
Sour Diesel,CA,Inhalents,Concentrates,Pain,0219
Boss OG,CA,Inhalents,Concentrates,Pain,0219
Larry OG,CA,Inhalents,Concentrates,Pain,0219
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0219
Malawi,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Flower,Pain,0219
,WA,Inhalents,Vapes & Cartridges,Pain,0219
,WA,Inhalents,Vapes & Cartridges,Pain,0219
,WA,Inhalents,Concentrates,Pain,0219
,WA,Inhalents,Concentrates,Pain,0219
Green Crack,WA,Inhalents,Concentrates,Pain,0219
Sour Diesel,WA,Inhalents,Concentrates,Pain,0219
Sour Diesel,WA,Inhalents,Concentrates,Pain,0219
Sour Diesel,WA,Inhalents,Concentrates,Pain,0219
Green Crack,WA,Inhalents,Concentrates,Pain,0219
,WA,Inhalents,Concentrates,Pain,0219
Super Silver Haze,WA,Inhalents,Concentrates,Pain,0219
,WA,Inhalents,Concentrates,Pain,0219
Super Silver Haze,WA,Inhalents,Concentrates,Pain,0219
Critical Mass,WA,Inhalents,Concentrates,Pain,0219
Critical Mass,WA,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
Skywalker OG,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
GSC,CA,Ingestibles,Edibles,Pain,0219
GSC,CA,Ingestibles,Edibles,Pain,0219
Chocolate Diesel,OR,Inhalents,Vapes & Cartridges,Pain,0219
,OR,Inhalents,Vapes & Cartridges,Pain,0219
Haze,OR,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Inhalents,Vapes & Cartridges,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
,OR,Inhalents,Flower,Pain,0219
Cherry Kush,OR,Ingestibles,Edibles,Pain,0219
Cherry Kush,OR,Ingestibles,Edibles,Pain,0219
Cherry Kush,OR,Ingestibles,Edibles,Pain,0219
Cherry Kush,OR,Ingestibles,Edibles,Pain,0219
Pink Panties,WA,Ingestibles,Edibles,Pain,0219
Thin Mint GSC,CA,Inhalents,Flower,Pain,0219
Rainbow,CA,Inhalents,Flower,Pain,0219
Rainbow,CA,Inhalents,Flower,Pain,0219
Rainbow,CA,Inhalents,Flower,Pain,0219
Thin Mint GSC,CA,Inhalents,Flower,Pain,0219
Thin Mint GSC,CA,Inhalents,Flower,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Ingestibles,Edibles,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
Gorilla Glue #4,CA,Inhalents,Concentrates,Pain,0219
Gorilla Glue #4,CA,Inhalents,Concentrates,Pain,0219
Gorilla Glue #4,CA,Inhalents,Concentrates,Pain,0219
Gorilla Glue #4,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Anxiety & Stress,0219
,CA,Inhalents,Concentrates,Anxiety & Stress,0219
,CA,Ingestibles,Topicals,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
Platinum,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
Platinum,CA,Inhalents,Concentrates,Pain,0219
Platinum,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
Venom OG,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Concentrates,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
OG Kush,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
Thin Mint GSC,CA,Inhalents,Flower,Pain,0219
Thin Mint GSC,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
OG Kush,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
Thin Mint GSC,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
OG Kush,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
OG Kush,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
,CA,Inhalents,Flower,Pain,0219
Tangie,CA,Inhalents,Flower,Pain,0219
