strain,state,supercategory,category,condition,month
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Presidential Kush,WA,Ingestibles,Edibles,Pain,0319
Presidential Kush,WA,Ingestibles,Edibles,Pain,0319
Kandy Kush,WA,Ingestibles,Edibles,Pain,0319
Kandy Kush,WA,Ingestibles,Edibles,Pain,0319
Jack Herer,CA,Ingestibles,Edibles,Pain,0319
Jack Herer,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Pain,0319
White Russian,WA,Ingestibles,Edibles,Pain,0319
White Russian,WA,Ingestibles,Edibles,Pain,0319
OG Kush,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
Zkittlez,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Key Lime Pie,CA,Ingestibles,Edibles,Pain,0319
Key Lime Pie,CA,Ingestibles,Edibles,Pain,0319
Key Lime Pie,CA,Ingestibles,Edibles,Pain,0319
Super Silver Haze,CA,Ingestibles,Edibles,Pain,0319
Super Silver Haze,CA,Ingestibles,Edibles,Pain,0319
Super Silver Haze,CA,Ingestibles,Edibles,Pain,0319
SUPER LEMON HAZE,CA,Ingestibles,Edibles,Pain,0319
GSC,WA,Ingestibles,Edibles,Pain,0319
GSC,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
KEY LIME PIE,CA,Ingestibles,Edibles,Pain,0319
KEY LIME PIE,CA,Ingestibles,Edibles,Pain,0319
Key Lime Pie,CA,Ingestibles,Edibles,Pain,0319
Zkittlez,CA,Ingestibles,Edibles,Pain,0319
Key Lime Pie,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Depression,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,WA,Ingestibles,Edibles,Anxiety & Stress,0319
Mountain Girl,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
Afghani,OR,Ingestibles,Edibles,Pain,0319
Afghani,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
Desert Frost,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Banana Kush,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,WA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,WA,Ingestibles,Edibles,Pain,0319
Chernobyl,WA,Ingestibles,Edibles,Pain,0319
Agent Orange,WA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,WA,Ingestibles,Edibles,Pain,0319
Jack Herer,WA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,WA,Ingestibles,Edibles,Pain,0319
Chernobyl,WA,Ingestibles,Edibles,Pain,0319
Jack Herer,WA,Ingestibles,Edibles,Pain,0319
Chocolate Chunk,WA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,WA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
Purple Punch,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Superglue,WA,Ingestibles,Edibles,Pain,0319
,WA,Ingestibles,Edibles,Pain,0319
Superglue,CA,Ingestibles,Edibles,Pain,0319
Superglue,CA,Ingestibles,Edibles,Pain,0319
Pamelina,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Superglue,CA,Ingestibles,Edibles,Pain,0319
Purple Punch,WA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
Jack Herer,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Gummo,WA,Ingestibles,Edibles,Pain,0319
,WA,Ingestibles,Edibles,Pain,0319
Sunset Sherbet,OR,Ingestibles,Edibles,Anxiety & Stress,0319
Zkittlez,CA,Ingestibles,Edibles,Pain,0319
Zkittlez,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Maui Bubble Gift,OR,Ingestibles,Edibles,Pain,0319
Maui Bubble Gift,OR,Ingestibles,Edibles,Pain,0319
Pink Panther,OR,Ingestibles,Edibles,Pain,0319
Strawberry Banana,CA,Ingestibles,Edibles,Pain,0319
Strawberry Banana,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,WA,Ingestibles,Edibles,Pain,0319
Zkittlez,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Anxiety & Stress,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
Space Queen,CA,Ingestibles,Edibles,Pain,0319
Space Queen,CA,Ingestibles,Edibles,Pain,0319
Space Queen,CA,Ingestibles,Edibles,Pain,0319
Space Queen,WA,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
Himalayan Blackberry,WA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Anxiety & Stress,0319
,CA,Ingestibles,Edibles,Pain,0319
,CA,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,NV,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
,OR,Ingestibles,Edibles,Pain,0319
White Russian,WA,Ingestibles,Edibles,Pain,0319
,WA,Others,Pets,Pain,0319
,WA,Others,Pets,Pain,0319
,CA,Others,Pets,Pain,0319
,CA,Others,Pets,Pain,0319
Bruce Banner #3,OR,Others,Pets,Pain,0319
Bruce Banner #3,OR,Others,Pets,Pain,0319
Bruce Banner #3,OR,Others,Pets,Pain,0319
,CA,Others,Accessories,Cancer,0319
,CA,Others,Accessories,Pain,0319
,CA,Others,Accessories,Pain,0319
,CA,Others,Accessories,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Alien Kush,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Girl Scout Cookies,CA,Inhalents,Concentrates,Pain,0319
Sour Tangie,CA,Inhalents,Concentrates,Pain,0319
Sunset Sherbet,OR,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,WA,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
Strawberry Banana,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Afghani,OR,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Humboldt,CA,Inhalents,Concentrates,Pain,0319
Peppermint Cookies,WA,Inhalents,Concentrates,Pain,0319
,WA,Inhalents,Concentrates,Pain,0319
,WA,Inhalents,Concentrates,Pain,0319
Strawberry Banana,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Northern Lights,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
GSC,WA,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Anxiety & Stress,0319
,NV,Inhalents,Concentrates,Anxiety & Stress,0319
,CA,Inhalents,Concentrates,Pain,0319
Sour OG,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Afghani,CA,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
Face Off OG,OR,Inhalents,Concentrates,Pain,0319
Face Off OG,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Garlic Breath,CA,Inhalents,Concentrates,Pain,0319
Garlic Breath,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Pain,0319
,NV,Inhalents,Concentrates,Pain,0319
Triangle Kush,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
,CA,Inhalents,Concentrates,Cancer,0319
Tangerine Dream,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
Tangerine Dream,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
Bananas,CA,Inhalents,Concentrates,Pain,0319
Trainwreck,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Fire OG,CA,Inhalents,Concentrates,Pain,0319
Slymer,CA,Inhalents,Concentrates,Pain,0319
Slymer,CA,Inhalents,Concentrates,Pain,0319
Slymer,CA,Inhalents,Concentrates,Pain,0319
Slymer,CA,Inhalents,Concentrates,Pain,0319
Gorilla Glue #4,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Anxiety & Stress,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Anxiety & Stress,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Anxiety & Stress,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Platinum Cookies,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
Maui Wowie,CA,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
Blue Dream,OR,Inhalents,Concentrates,Pain,0319
Blue Dream,OR,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Anxiety & Stress,0319
,CA,Inhalents,Concentrates,Pain,0319
OG Kush,CA,Inhalents,Concentrates,Pain,0319
,CA,Inhalents,Concentrates,Pain,0319
California Orange,CA,Inhalents,Concentrates,Pain,0319
SFV OG Kush,CA,Inhalents,Concentrates,Pain,0319
,OR,Inhalents,Concentrates,Pain,0319
Northern Lights,CA,Inhalents,Concentrates,Pain,0319
