strain,state,supercategory,category,condition,month
,CA,Ingestibles,Edibles,Pain,0119
The White,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
Animal Cookies,CA,Ingestibles,Edibles,Pain,0119
Animal Cookies,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
White Nightmare,OR,Ingestibles,Edibles,Pain,0119
White Nightmare,OR,Ingestibles,Edibles,Pain,0119
White Nightmare,OR,Ingestibles,Edibles,Pain,0119
Starfighter,OR,Ingestibles,Edibles,Depression,0119
Starfighter,OR,Ingestibles,Edibles,Depression,0119
Starfighter,OR,Ingestibles,Edibles,Depression,0119
Starfighter,OR,Ingestibles,Edibles,Depression,0119
Starfighter,OR,Ingestibles,Edibles,Depression,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Stardawg,OR,Ingestibles,Edibles,Pain,0119
Stardawg,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
OG Kush,WA,Ingestibles,Edibles,Pain,0119
OG Kush,WA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Cannatonic,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
Platinum,WA,Ingestibles,Edibles,Pain,0119
Tangerine,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Cookies & Cream,OR,Ingestibles,Edibles,Pain,0119
Cookies & Cream,OR,Ingestibles,Edibles,Pain,0119
Thin Mint GSC,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Platinum,OR,Ingestibles,Edibles,Pain,0119
OG Cookies,WA,Ingestibles,Edibles,Pain,0119
White Nightmare,WA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
OG KUSH,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Tangerine,WA,Ingestibles,Edibles,Pain,0119
Golden Goat,WA,Ingestibles,Edibles,Pain,0119
Thin Mint GSC,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
GSC,OR,Ingestibles,Edibles,Anxiety & Stress,0119
GSC,OR,Ingestibles,Edibles,Anxiety & Stress,0119
GSC,OR,Ingestibles,Edibles,Anxiety & Stress,0119
GSC,OR,Ingestibles,Edibles,Anxiety & Stress,0119
GSC,OR,Ingestibles,Edibles,Anxiety & Stress,0119
Strawberry Shortcake,WA,Ingestibles,Edibles,Pain,0119
Strawberry Shortcake,WA,Ingestibles,Edibles,Pain,0119
Animal Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
,CA,Ingestibles,Edibles,Cancer,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Durban Poison,CA,Ingestibles,Edibles,Pain,0119
Durban Poison,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Triangle,CA,Ingestibles,Edibles,Pain,0119
Triangle,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookie,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookie,WA,Ingestibles,Edibles,Pain,0119
GSC,OR,Ingestibles,Edibles,Anxiety & Stress,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Blue Power,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Northern Lights #5,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
Animal Cookies,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Cancer,0119
Fire OG,CA,Ingestibles,Edibles,Pain,0119
Fire OG,CA,Ingestibles,Edibles,Pain,0119
Fire OG,CA,Ingestibles,Edibles,Pain,0119
GSC,CA,Ingestibles,Edibles,Pain,0119
GSC,CA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,CA,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,CA,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
GELATO,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Thin Mint GSC,WA,Ingestibles,Edibles,Pain,0119
Thin Mint GSC,WA,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
Thin Mint GSC,WA,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Durban Poison,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Blueberry Cookies,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
GSC,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Durban Poison,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Sour Diesel,OR,Ingestibles,Edibles,Pain,0119
Lime Cookies,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,CA,Ingestibles,Edibles,Pain,0119
The White,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
AK-47,WA,Ingestibles,Edibles,Pain,0119
Tropicana Cookies,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Durban Poison,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
Candyland,OR,Ingestibles,Edibles,Pain,0119
Sour Diesel,CA,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,OR,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,OR,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,OR,Ingestibles,Edibles,Pain,0119
Sunset Sherbert,OR,Ingestibles,Edibles,Pain,0119
Gelato,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Hawaiian,CA,Ingestibles,Edibles,Pain,0119
Hawaiian,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
GSC,CA,Ingestibles,Edibles,Pain,0119
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0119
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0119
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0119
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0119
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0119
Cookies and Cream,OR,Ingestibles,Edibles,Pain,0119
Mendo Breath,OR,Ingestibles,Edibles,Pain,0119
Mendo Breath,OR,Ingestibles,Edibles,Pain,0119
Mendo Breath,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,OR,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Gorilla Glue #4,CA,Ingestibles,Edibles,Pain,0119
Cookies & Cream,CA,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Gelato,WA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Fire OG,CA,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,OR,Ingestibles,Edibles,Pain,0119
Platinum,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,OR,Ingestibles,Edibles,Pain,0119
Platinum,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,OR,Ingestibles,Edibles,Pain,0119
Grease Monkey,OR,Ingestibles,Edibles,Pain,0119
Platinum,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
,OR,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,WA,Ingestibles,Edibles,Pain,0119
Golden Goat,WA,Ingestibles,Edibles,Pain,0119
Golden Goat,WA,Ingestibles,Edibles,Pain,0119
GSC,OR,Ingestibles,Edibles,Pain,0119
GSC,OR,Ingestibles,Edibles,Pain,0119
GSC,OR,Ingestibles,Edibles,Pain,0119
Cookie Dawg,OR,Ingestibles,Edibles,Pain,0119
Cookie Dawg,OR,Ingestibles,Edibles,Pain,0119
Cookie Dawg,OR,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Girl Scout Cookies,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
Mint Chocolate Chip,WA,Ingestibles,Edibles,Anxiety & Stress,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
Gorilla Cookies,OR,Ingestibles,Edibles,Pain,0119
Gorilla Cookies,OR,Ingestibles,Edibles,Pain,0119
OR,OR,Ingestibles,Edibles,Pain,0119
Gorilla Cookies,OR,Ingestibles,Edibles,Pain,0119
Gorilla Cookies,OR,Ingestibles,Edibles,Pain,0119
Tangerine,WA,Ingestibles,Edibles,Pain,0119
Gelato,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
AK-47,WA,Ingestibles,Edibles,Pain,0119
AK-47,WA,Ingestibles,Edibles,Pain,0119
AK-47,WA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Pain,0119
,CA,Ingestibles,Edibles,Anxiety & Stress,0119
